playerId,Name,Sex,Equipment,Age,BodyweightKg,BestSquatKg,BestDeadliftKg,BestBenchKg
13457,Heather Tagg,F,Raw,49.5,70.32,112.5,157.5,65
21402,Allison Voll,F,Raw,21.5,69.8,100,127.5,67.5
13672,Alex Moore,M,Raw,17,79.5,190,235,117.5
3032,Lauren Garufi,F,Raw,23.5,55.6,97.5,130,52.5
28912,Jacob McCoy,M,Raw,23.5,79.9,175,225,120
12095,Yuri Karoglanyan,M,Raw,17.5,103.18,240,250,183.5
14371,David Tedesco,M,Raw,35,81.9,150,165,117.5
2094,Heather Hall,F,Raw,37,117,172.5,170,102.5
22450,Sune Bak,M,Raw,38.5,104.95,245,287.5,190
28378,Hana Shuck,F,Single-ply,21.5,81.2,220,155,105
18985,Dustin Dolphin,M,Raw,34,86.2,190,207.5,125
6182,Thomas Danielson,M,Raw,28,108.9,237.5,275,142.5
15591,Shane Moat,M,Wraps,34,92.9,227.5,280,182.5
22858,Pascal Waller,M,Single-ply,24,110,237.5,260,210
23440,Joshua Citron,M,Raw,26,81.7,200,250,142.5
3856,Robert Baker,M,Raw,30,107.4,250,280,160
4459,Charterrius Terry,M,Raw,46.5,139.2,277.5,275,140
6601,Antonio Lama,M,Wraps,19,83.01,230,227.5,137.5
15917,Thomas Foo,M,Raw,27.5,102.95,205,260,170
10223,Zack Burk,M,Raw,15,82.5,142.88,165.56,108.86
12914,Larry Squiers,M,Wraps,62,73.6,115,162.5,115
6081,Mark Goto,M,Single-ply,53,85.1,137.5,182.5,90
18388,Doug Wellemeyer,M,Wraps,28,88.27,205,237.5,145
1829,Jari Saario,M,Raw,30.5,129.56,307.5,345,190
22537,Clint McCord,M,Wraps,25,101,187.5,220,137.5
4682,Ruben Garcia,M,Wraps,25,104.3,207.5,227.5,130
18142,David Bassett,M,Raw,42,81.2,227.5,200,165
16811,Leanna Matthews,F,Raw,25,70.9,145,160,60
24813,Tanner Brunhoeber,M,Raw,24,102.9,217.5,247.5,125
18409,Carlos Avalos,M,Raw,24,66.35,202.5,250,132.5
20370,Vinay Srinivasan,M,Raw,21.5,71.4,170,200,100
14258,Joseph Kenney,M,Single-ply,17,71.9,220,210,117.5
5838,Schyler Bisson,M,Raw,21.5,103.3,240,265,132.5
15453,Nadesh Puyari,M,Single-ply,26.5,67.3,240,260,120
19160,Tyler Church,M,Raw,21,75.4,192.5,235,140
1484,Robbie Sardinia,M,Raw,29,89.68,220,272.5,170
6088,John Ko,M,Raw,35,82.4,160,162.5,122.5
15090,Nathan Kimball,M,Raw,17,71.4,192.5,202.5,120
6911,Thomas Broderick,M,Raw,18.5,81.2,192.5,225,102.5
20959,Daniel Pierce,M,Raw,27.5,86.8,162.5,187.5,117.5
22187,Naivedhya Bhatia,M,Raw,,68.74,122.5,167.5,80
23552,Stian Walgermo,M,Single-ply,26.5,104.53,387.5,350,280
18110,Ameli Fong,F,Raw,23.5,51,90,127.5,57.5
3647,Tanner Hanks,M,Raw,19,66.3,117.5,145,87.5
4929,Joel Hudson,M,Raw,35.5,81.9,175,215,102.5
13696,Savannah Sanchez,F,Raw,26,72.9,100,117.5,45
20858,Chiara Pastorio,F,Single-ply,19.5,44.29,120,117.5,55
21449,Michelle Keys,F,Raw,35,49.91,77.5,115,47.5
7344,Tabitha Taylor,F,Raw,19,65.6,67.5,102.5,42.5
10110,Jake Hyde,M,Raw,,72,92.5,127.5,55
3831,Jeremy Jewell,M,Raw,43,73.6,155,192.5,77.5
20782,Tyler Baggett,M,Raw,20,108,250,275,147.5
25864,Michael Trentin,M,Wraps,33,82.3,190,225,145
20237,Stacy Mundo,F,Raw,31,51.71,-75,95,37.5
20870,Hieu Nguyen,M,Wraps,27,79.7,227.5,235,135
28506,Jonathan Garcia,M,Wraps,26,59.87,225,220,147.5
16623,Shedna Kimble,F,Raw,27.5,71.3,130,172.5,70
12252,Yuliya Kupriyanova,F,Wraps,22,54.9,75,80,47.5
21416,Joseph Mcginnis,M,Raw,35.5,179.9,165,207.5,125
21419,Kyle Meaker,M,Wraps,25,80.1,185,207.5,125
10440,Tina Zheng,F,Single-ply,19.5,69.5,182.5,160,90
9616,Anna Murrill,F,Raw,37,99.6,135,165,87.5
6690,Remi Carvalho,M,Raw,45.5,82.95,205,235,145
7055,Amos Jouquin,M,Raw,21.5,72,175,200,125
15221,Gaylia Ray,F,Single-ply,16.5,76,132.5,137.5,50
17271,Kristy-Lee Swadling,F,Raw,,67.34,135,152.5,67.5
18738,Singkik Li,M,Raw,19.5,72.04,150,215,77.5
8660,Elissa Jordan,F,Raw,18,71.44,137.5,172.5,60
27,Billa Hamilton,F,Wraps,30,67.4,192.5,202.5,112.5
15971,Mary Siharath,F,Raw,28,56.79,105,137.5,57.5
10967,Richard Bennett,M,Raw,25,99.7,202.5,227.5,150
4147,Nicholas Skaggs,M,Wraps,23,74.93,244.94,231.33,140.61
22787,Melissa Pagett,F,Raw,25.5,69.95,115,135,65
805,Katherine Aizpuru,F,Raw,28.5,70.7,85,122.5,52.5
21917,Shirley Cunningham,F,Raw,72.5,60.1,55,90,35
18262,David Hernandez,M,Raw,35,81.4,157.5,177.5,140
10534,Tylar Temple,M,Raw,29,98.6,192.5,210,142.5
16641,Yung-Chang Lee,M,Single-ply,39.5,59.5,225,275,130
18983,Jonathan Gade,M,Single-ply,49,133.49,185,182.5,192.5
22312,Larissa Pluta,F,Raw,37.5,62.8,110,120,62.5
16174,Jake Jensen,M,Single-ply,25,106.4,305,275,185
15640,Cooper Napoli,M,Wraps,21,74.35,175,202.5,100
9335,Primo Fantin,M,Raw,17.5,65.55,145,175,87.5
23889,Lacey Tucker,F,Raw,20,65.9,67.5,115,37.5
20693,Monica Bauer,F,Raw,30,77.5,112.5,142.5,65
27168,Frances Manias,F,Raw,41.5,61.31,125,150,75
14239,Deleigh Haley,F,Raw,43,62.69,65,107.5,45
16694,Keanu Chung-Leong,M,Raw,25,98.5,257.5,305,195
21589,Joseph Ramos,M,Raw,19.5,72.9,187.5,215,132.5
11100,Suzanne Smith,F,Raw,40,61,120,150,75
17935,Angie Becker,F,Wraps,40,105.1,227.5,227.5,105
5291,Brandon Kiefer,M,Raw,26,88.8,182.5,200,115
14020,Michael Evon,M,Wraps,46,97.7,174.63,215.46,145.15
18614,Marat Aminov,M,Single-ply,21.5,82.65,315,292.5,227.5
17056,Zachery Shea,M,Wraps,25,78.47,160,162.5,97.5
15797,Alex Ashby,M,Raw,22,89.09,172.5,227.5,105
14156,Brad Perkins,M,Wraps,33,117.9,195,205,142.5
985,Bridgette Shumaker,F,Raw,32,58.6,132.5,125,60
9734,Sergey Moiseyev,M,Raw,39,98.7,220,265,150
24685,Teresa Skinner,F,Raw,44,58.5,112.5,102.5,70
19666,Sylvia Kosiorek,F,Raw,21.5,70.9,97.5,107.5,50
6583,Dallas Norris,M,Wraps,36,82.1,355,275,170
14381,Ejay Yuan,M,Raw,22,67.4,165,205,92.5
25156,Amber Toler,F,Wraps,34,108.41,137.5,147.5,77.5
13143,Michael Blackstad,M,Raw,24,98,215,265,142.5
925,Dodi Sudau-Glinke,F,Wraps,45,59.6,92.99,104.33,52.16
14776,Roy Glenn,M,Wraps,25,87,295,282.5,177.5
18697,Pjotr Van den Hoek,M,Single-ply,44.5,104.82,375,310,292.5
1003,Danil Tararuev,M,Wraps,16,58.3,135,175,80
21146,Dean Panopoulos,M,Wraps,24,81.9,230,250,115
25996,Stephen Chain,M,Raw,22,98.1,150,195,110
8035,Tunde Szivak,F,Wraps,37,66.9,120,127.5,77.5
26193,Erika Ebanez,F,Raw,25,50.6,92.5,110,47.5
9640,Shon Kyle,M,Wraps,25,133.81,276.69,306.17,199.58
18794,Evelyn Garcia,F,Wraps,16,50.8,98,102.5,55
24155,Victoria Shuck,F,Raw,25.5,91.1,120,140,52.5
22988,Rolando Peraza,M,Raw,20,66.3,165,175,85
7750,Allison Robinson,F,Raw,43.5,82.05,95,135,45
18960,Sara Abaroa,F,Raw,31,64.2,130,142.5,67.5
20893,Carson Honeycutt,M,Raw,29.5,84.9,150,172.5,105
25047,Roosevelt Dail,M,Wraps,27,133.36,294.84,362.87,192.78
5349,Denielle Wauthier,F,Raw,25,72.4,140,145,65
24176,Ryan Siebert,M,Raw,30,104.4,175,227.5,92.5
17783,Michael Wimmer,M,Single-ply,55.5,64.16,140,180,100
1217,Bali Hebert,M,Raw,18.5,63.3,115,125,67.5
24248,Artem Shevchenko,M,Single-ply,17.5,91.84,260,257.5,135
29609,Ciara Perez,F,Raw,27,59.96,115.5,147.5,65
21900,Blaine Wiemers,M,Raw,20.5,72.1,170,207.5,122.5
2798,Christopher Adgett,M,Wraps,27,84.14,190,220,155
3454,Niki Sims,F,Raw,29,78.97,120,165,77.5
27929,Nathan Ruelas,M,Raw,18.5,72.9,140,155,110
11063,Tara Duncan,F,Wraps,29,119.07,137.5,127.5,62.5
15142,Radu Raica,M,Single-ply,29.5,58.41,110,140,90
25422,Cody Jones,M,Wraps,24,89.27,205,197.5,140
28636,Timothy Wang,M,Raw,17.5,79.4,200,220,132.5
10753,Lea Swenson,F,Raw,41,56.88,85,115,40
13338,Mark Wagner,M,Wraps,44,108.8,145,185,92.5
5595,Lance Slaughter,M,Single-ply,41,74.62,199.92,199.92,182.46
9639,Sofia Sobolevskaia,F,Raw,17.5,50.3,110,130,60
2324,Richard Greenman,M,Wraps,27,117.03,229.06,258.55,165.56
11167,Gregory Wheeler,M,Raw,19,74.55,150,167.5,97.5
21946,Nikki Merson,F,Wraps,45,67.45,107.5,130,65
8645,Huy Nguyen,M,Raw,23.5,86.2,170,207.5,117.5
29549,Alex Sutton,M,Raw,29.5,82.9,180,220,117.5
21945,Justin McGee,M,Raw,24,73.48,162.5,227.5,130
3312,Logan Kent,M,Raw,20,59.2,152.5,182.5,80
16735,Luis Isassi,M,Wraps,31,80.9,192.5,245,127.5
5441,Alex Nguyen,M,Raw,24,74.6,200,252.5,142.5
24999,Patrick Madayag,M,Single-ply,32,86.86,245,240,182.5
22827,Carasear Mao,M,Raw,30,116,217.5,240,125
18920,Kayla Sides,F,Raw,21,58.7,87.5,125,57.5
7182,Sarah Ritzius,F,Raw,22,47.17,87.5,110,55
17361,Sam Mahoneey,M,Wraps,24,113.4,242.5,250,135
5341,Richard Meadows,M,Raw,22,81.88,150,210,115
3730,Melisa Clark,F,Wraps,30,104.3,160,150,93
13228,Michael White,M,Raw,51.5,73.45,155,172.5,95
9808,Matthew Berglund,M,Raw,47.5,79.7,155,180,110
17367,Lin Donevksa,F,Raw,47.5,63.75,92.5,120,75
28205,Dominic Dumont,M,Wraps,20,96.6,250,240,160
22425,Samuel Sebok,M,Single-ply,33,123.3,320,285,230
22,Brittany Genera,F,Raw,26,107.7,117.5,125,70
29630,Hilary Clark,F,Wraps,41,85.82,113.4,136.08,52.16
494,Stewart Aubrey,M,Raw,30,89.4,245,282.5,155
3413,Isaac Holscher,M,Raw,25.5,81.2,170,240,147.5
28231,Elizabeth Shear,F,Raw,29.5,72,110,145,62.5
8885,Whitley Hawkins,F,Wraps,25,72.03,82.5,120,52.5
27016,Sergey Mozer,M,Wraps,33.5,135.5,402.5,345,252.5
11576,Inna Orobets,F,Single-ply,43.5,107.88,250,212.5,192.5
4502,Garett Walker,M,Raw,26,92.9,135,157.5,92.5
3980,Rocky Magbual,M,Raw,27,67.5,167.5,220,140
9543,Chase Morgan,M,Raw,27,86.5,187.5,227.5,132.5
24193,Justin Sarzaba,M,Raw,29,87.4,170,220,117.5
10774,Kristi Southerland,F,Raw,30,73.7,142.5,142.5,87.5
2163,Tatiana Nabatchikova,F,Raw,15.5,51.3,97.5,132.5,60
23987,Orlando Blas,M,Single-ply,44.5,104.2,302.5,287.5,205
2896,Gilbert Lujan,M,Wraps,28,105.87,227.5,237.5,135
6627,Caroline Valdez,F,Raw,19,53.6,95,112.5,50
24496,Igor Fernandes,M,Raw,33,84.9,190,210,140
24812,Thomas Hagen,M,Single-ply,39,95.8,217.5,207.5,160
11024,Lance Keys,M,Raw,32,120.7,257.5,317.5,215
19328,Chris Foy,M,Raw,33.5,64.75,165,220,105
26576,Bernie Ferro,M,Multi-ply,61,94.6,262.5,240,157.5
25052,Ilana Torres,F,Raw,19.5,50,57.5,100,35
28601,Celeste Godinez,F,Raw,8.5,29.55,42.5,50,25
14515,Elizabeth Anderson,F,Raw,28,69.2,65,97.5,40
24239,Kelsey Johnson,F,Single-ply,17.5,59.1,147.5,162.5,60
25716,Michael Clifford,M,Raw,28,79.3,152.5,205,97.5
1992,Harry Lawday,M,Raw,14.5,57.4,150,185,85
26548,Kole Manes,M,Multi-ply,22,88.27,226.8,235.87,154.22
3195,Kellie Donaldson,F,Wraps,34,78.5,155,140,105
27036,Jake Brown,M,Wraps,29,81.9,225,247.5,162.5
8115,Rod Sutton,M,Single-ply,49.5,77.3,150,160,105
27454,Stephen Cornely,M,Raw,28.5,94.1,175,232.5,122.5
28670,Melina Arcos,F,Wraps,34,54.9,127.5,130,62.5
5327,Shannon Johannes,F,Wraps,20,59.5,112.5,137.5,57.5
464,Chau-Hai Nguyen,M,Raw,27.5,92.55,220,275,145
16665,Diane Swisher,F,Raw,46.5,68.8,57.5,77.5,52.5
28646,James Guillory,M,Single-ply,22.5,82.7,280,257.5,242.5
14611,Jill Mills,F,Raw,42,74.07,200.5,243,130
4369,Jessica Butler,F,Raw,27,140.8,137.5,142.5,57.5
7248,Marcus Jones,M,Wraps,26.5,86.64,174.63,204.12,151.95
11213,Daria Grebenkova,F,Raw,22.5,62.46,150,162.5,95
13189,Farouk Selouani,M,Raw,21,81.2,177.5,190,107.5
11981,Billy Hernandez,M,Raw,24,59.96,152.5,197.5,105
4237,Cécile Courqueux,F,Single-ply,31.5,56.52,162.5,155,75
24631,Kayla Pail,F,Raw,27.5,73.9,115,140,57.5
12558,Willie Croner,M,Single-ply,34.5,109.5,357.5,307.5,225
9239,Patrick McLavey,M,Single-ply,56.5,106.59,215.5,226.8,136.1
27967,Grant Higgs,M,Raw,,91.4,195,197.5,132.5
16565,Matt Kalkbrenner,M,Raw,29,120.9,277.5,60,200
10648,Christina Bruce,F,Raw,26,65.7,142.5,142.5,52.5
18308,Nicole Flynn,F,Raw,24.5,74.8,122.5,142.5,62.5
5353,Patrick Hackley-Hough,M,Raw,31,96.4,202.5,247.5,112.5
12545,Kody Johnson,M,Wraps,21,92.62,137.5,185,75
29725,Jacqueline Wickens,F,Wraps,21,82.01,142.5,150,87.5
29520,Klaudia Rusztyn,F,Raw,20.5,51.8,97.5,150,55
19110,Haris Mian,M,Raw,20,62.6,122.5,172.5,82.5
14598,Zachary Brown,M,Wraps,36,128.75,255,232.5,145
794,Tiffany Peters,F,Raw,28,56.88,100,105,60
11937,Kristina Dobyns,F,Raw,31,72.35,145.5,157.5,106.5
29078,Mark McCartan,M,Raw,55,104.6,192.5,227.5,150
6886,Zachary Mullins,M,Raw,33,120.7,230,237.5,162.5
21334,Luis Velazquez,M,Single-ply,22.5,65.21,220,220,150
10994,Victor Alanzo,M,Wraps,22,98.02,215,220,140
1877,Alfredo Martin Rojas,M,Wraps,30.5,114.3,290,300,165
4227,Matthew Yancey,M,Raw,27,95.1,205,235,142.5
29938,DeQuinton Gie,M,Single-ply,19.5,72,265,225,155
6661,Chuck McConnell,M,Multi-ply,53,112.49,299.37,272.16,65.77
16817,Dave Colvin,M,Raw,50,73.03,115.67,142.88,97.52
24533,Hai Nguyen,M,Raw,27.5,92.05,227.5,285,155
19869,Samantha Sawyer,F,Raw,28,58.2,130,132.5,57.5
20785,Brian McAbee,M,Raw,20,74.5,167.5,232.5,105
21653,Ulyses Gonzalez,M,Raw,27,81.1,212.5,235,135
17401,Kaitlin McCanless,F,Wraps,27,67,195,205,87.5
28557,Scott Kalush,M,Raw,25,97.5,190,230,145
3042,Jeremy Smith,M,Wraps,28,95.84,157.5,222.5,97.5
27585,Michael Matlock,M,Raw,40,98.52,190,210,150
1043,Kyle Slone,M,Wraps,26,105.69,226.8,265.35,151.95
14604,Jeff Belluomini,M,Raw,30.5,82.8,180,210,140
7635,Mindy Watson,F,Raw,36.5,72,147.5,162.5,80
19366,Tyler Travers,M,Raw,27,118.3,197.5,235,130
17307,Seth Lee,M,Single-ply,43,89.5,282.5,282.5,210
9868,Hayley Norpel,F,Wraps,25,88.4,207.5,200,107.5
28645,Jeremy Ramirez,M,Raw,15,82.5,165.56,174.63,124.74
20933,Christopher Hamilton,M,Raw,48.5,115.33,190,240,155
7386,Clara Barsoee,F,Raw,22.5,46.08,92.5,122.5,62.5
19040,Sergey Fedosienko,M,Single-ply,31.5,58.06,300,260,201
28448,Corderrius Wallace,M,Single-ply,19.5,82.1,240,245,155
1844,Logan Evans,M,Wraps,15,74.1,185,227.5,112.5
4278,Kim Tra,F,Raw,23.5,56.6,80,100,47.5
3835,Arpad Szabo,M,Raw,22.5,82,210,240,135
10072,Carl Barkley,M,Wraps,46.5,81.15,219.99,210.92,170.1
3460,Gabriel Robles,M,Raw,21,82.5,217.5,240,137.5
17475,Asa Bartholdsson,F,Raw,51.5,82.26,110,120,60
22609,Rachel Franks,F,Raw,35,59.72,-67.5,112.5,52.5
5025,Jennifer Romano,F,Wraps,39,63.14,90.72,104.33,61.23
11573,Raul Castaneda,M,Raw,26,106.4,217.5,260,162.5
19568,Brian Kiraly,M,Single-ply,31,81.74,257.5,260,172.5
12925,Rodney Snell,M,Single-ply,21.5,92.3,180,220,160
14956,Christine Cook,F,Wraps,48,78.3,132.5,150,107.5
9593,Brehesner Montoya,M,Raw,23.5,83.7,185,225,120
11553,Vasil Yanchev,M,Single-ply,22.5,107.96,350,340,215
7331,Andrew Wood,M,Raw,31,88.9,-212.5,240,137.5
5271,Vincent Gomez,M,Raw,34,63.9,125,157.5,105
275,Charles Bailey,M,Multi-ply,53,109.8,380,315,300
20263,Benny Le,M,Raw,22,65.06,175,205,125
14134,Jordan Jarrell,M,Wraps,25,96.34,295.02,300.01,199.99
2692,Ryan Morgan,M,Multi-ply,18,111.6,322.5,247.5,225
6322,Zena Esquivel,F,Single-ply,19.5,83.67,200,165,140
6611,Jeff Goodrich,M,Raw,29,99.34,230,280,190
20066,Louie Ortiguerra,M,Raw,22,97.5,220,242.5,150
14159,Stephanie Arbarca,F,Single-ply,22.5,82.5,125,120,80
1656,Valid Iskandarova,F,Single-ply,25.5,64.2,200,200,100
3075,Kayla Goyette,F,Wraps,24,65.9,87.5,110,57.5
17057,Daynya Quigley,F,Raw,35.5,77.5,135,142.5,52.5
7899,James Masek,M,Raw,38,83.5,140,187.5,97.5
20367,Gordon Santee,M,Raw,67,64.27,85,150,77.5
25001,Marcin Golen,M,Raw,32.5,104.1,280,330,195
16624,Ray Owen,M,Raw,43.5,92.75,240,255,180
21227,Kayla Fain,F,Raw,23,55.7,82.5,112.5,45
12589,David Clem,M,Wraps,43,107.4,327.5,265,160
16660,Dave Napper,M,Raw,27.5,125.69,300,320,165
8746,Benjamin Rushton,M,Raw,20.5,99.25,220,260,140
27339,Adam Guida,M,Wraps,29,99.7,250,285,145
1886,Pieter Cooper,M,Raw,35.5,66.65,100,140,75
8537,Igor Rudik,M,Raw,29.5,140.6,230,242.5,170
6829,Jordan McLaughlin,M,Raw,23.5,140.58,320,312.5,210
23871,Dayana Barreto,F,Raw,25,72,97.5,132.5,47.5
9536,Petr Belousov,M,Wraps,26,86.5,280,250,190
22316,Melton Harrell,M,Raw,73,81.19,130,160,90
4176,Eli Laipson,M,Raw,28.5,101.7,217.5,215,152.5
2236,Alyanna Summerfield,F,Raw,27,61.6,87.5,110,52.5
2853,Sam Tipple,M,Raw,14,73.12,120,150,77.5
29178,Cameron Moss,M,Wraps,20,117.66,276.69,331.12,199.58
7453,Orett White,M,Raw,32,94.1,160,235,125
14035,Joni Mach,F,Single-ply,49.5,61.54,132.5,137.5,72.5
21648,Kelsey Taylor,F,Raw,20,60,87.5,115,52.5
29572,Heather Wenzel,F,Raw,28.5,48.8,75,110,40
10346,Niki Velazquez,F,Raw,30,59.1,110,140,57.5
16085,Sarah Conomacos,F,Raw,25,50.8,92.5,130,65
13531,Damien Tiney,M,Wraps,36,109.4,220,245,165
25326,Jennifer Correia,F,Raw,30,55.4,115,155,70
17516,Matthew Petry,M,Raw,17.5,109.15,165,205,105
11884,Fernando Flores,M,Raw,26,73.6,190,205,122.5
9985,Zalim Kuvambayev,M,Single-ply,30.5,104.65,420,340,277.5
9023,Adam Lyons,M,Multi-ply,,86.18,240,217.5,125
19447,Jason Weaver,M,Wraps,41,123.83,356.07,312.98,226.8
28607,Gallardo Federico,M,Single-ply,20.5,89.2,240,225,160
10236,Slawomir Sledz,M,Raw,39.5,58.1,180,200,145
24120,Brett Barber,M,Wraps,24,98.1,245,240,127.5
18513,Cyll Duncan,M,Wraps,41,89,160,202.5,102.5
2453,Katie Stensland,F,Wraps,30,72.8,115,117.5,52.5
12286,Leslie Look,F,Single-ply,28,82.2,212.5,212.5,112.5
4314,Issac Morgan,M,Wraps,24,109.41,260.82,242.67,192.78
20403,Matt Lady,M,Raw,23,114.03,197.5,215,127.5
28284,Maksim Koval,M,Wraps,23,80.6,252.5,270,137.5
8076,Scott Hill,M,Raw,37.5,88.3,260,267.5,177.5
8552,Spencer Herrick,M,Single-ply,16.5,133.85,237.5,272.5,145
13199,Scott Dobbins,M,Single-ply,24.5,119.37,392.5,307.5,287.5
23140,Pete Pele,M,Wraps,29,136.6,285,305,170
22380,Barrett Young,M,Raw,32.5,131.8,207.5,250,145
8481,Shayna Dence,F,Wraps,33,74.03,124.74,129.27,61.23
22341,Mike Pascarella,M,Raw,51,121.9,242.5,262.5,155
17654,Gabrielle Lentz,F,Wraps,27,79.8,92.5,135,50
3515,Jiri Psota,M,Raw,52.5,103.22,220,235,157.5
20717,Dmitriy Teplyakov,M,Wraps,42,72.8,205,232.5,142.5
26204,Chau Robbins,F,Wraps,23,59.4,102.5,142.5,62.5
5767,Jon Idelson,M,Wraps,30,99.7,263.08,276.69,165.56
13274,Anna Haney,F,Raw,68,80.35,115,125,63.5
16190,Jurgis Zalans,M,Raw,40.5,82.35,207.5,220,110
8585,Dan Alger,M,Raw,24.5,100.02,242.5,265,170
24640,Roger Fox,M,Wraps,,85.5,160,190,122.5
13421,Véronique Gaillard,F,Single-ply,49.5,52.6,102.5,97.5,52.5
20,Michael Wheeler,M,Raw,36,80.2,167.5,227.5,122.5
28554,Jordan Grahm,M,Raw,27,107.95,187.5,212.5,125
12325,Dave White,M,Raw,24.5,81.6,215,265,170
8759,Natash McCann,F,Raw,23.5,69.7,85,120,50
14581,Luke Fortin,M,Raw,23,74.2,172.5,222.5,107.5
27859,Bernardo Separa,M,Raw,46,74.7,172.5,185,140
16917,Thomas Matlock,M,Wraps,64,109.8,192.5,210.5,100
19714,Bradley Stafford,M,Raw,25.5,91.9,177.5,195,100
5386,Greg Ripley,M,Wraps,56,80.75,183,102.5,133
29850,Tarik Lihic,M,Wraps,23,104.01,244.94,226.8,145.15
23598,Adriana Moreno Mena,F,Raw,39.5,51.36,117.5,120,60
21221,Martin Borgland Rønning,M,Raw,31.5,166.6,335,302.5,245
23451,Sharon Brooks,F,Wraps,51,73.03,95,115,52.5
12752,Ryan Barit,M,Raw,21,74.8,175,217.5,112.5
19862,Ericson Torralba,M,Raw,19,78.34,215,235,127.5
23314,Paul Cullen,M,Raw,26.5,102.65,245,285,155
23449,Jackie Blasbery,F,Raw,49.5,83.95,130,165,82.5
27948,McKenna Kozina,F,Raw,17,47.3,102.5,110,60
16815,Jeff Hanselman,M,Raw,27.5,82.5,252.5,297.5,150
27026,Rob Mitchell,M,Wraps,27,103.9,237.5,272.5,155
7723,Caitlin Dundas,F,Raw,16.5,61.5,85,100,47.5
11346,Susan Chambers,F,Raw,27.5,77.8,137.5,187.5,72.5
1872,Tom Knapp,M,Raw,20,86.82,200,210,112.5
613,Prin Harinsuta,M,Raw,18,99.5,190,222.5,132.5
28974,Joseph Solis,M,Wraps,29,98.5,242.5,272.5,145
13805,Troy Zuroske,M,Raw,23,99.16,-227.5,290,145
5278,Raimo Sandelin,M,Raw,73.5,120.55,100,167.5,100
12882,James Eggers,M,Single-ply,20,74.4,177.5,202.5,127.5
27322,Matthew West,M,Wraps,42,118.75,195,235,135
17113,Nicole Romine,F,Raw,35.5,74.7,107.5,175,57.5
5133,James Strickland,M,Raw,36,131.9,272.5,272.5,280
3055,Tim O'Brien,M,Wraps,49,73.44,185,200,122.5
11300,Kaiden Silva,M,Raw,14,70.76,-130,125,62.5
28735,Michael Pennington,M,Raw,51,89.63,170,247.5,122.5
14883,Nicholas Boyce,M,Raw,32,75,227.5,237.5,137.5
863,Ryan Fekrat,M,Raw,14,64.5,95,147.5,60
21966,Robert Barron,M,Raw,31.5,91.8,215,255,142.5
27580,Antonio Machuca,M,Raw,36,96.3,242.5,312.5,175
871,Amanda Neidlinger,F,Wraps,36,58.51,145.15,158.76,70.31
9404,Bradley Heinss,M,Raw,33,98.79,245,265,160
1508,Brandon Toranzo,M,Wraps,11,67.3,122.5,122.5,52.5
24661,Tasha Whelan,F,Wraps,32,65.1,177.5,205,95
13105,Franco Cornejo,M,Single-ply,17.5,104.3,180,200,170
25832,Catherine Greif,F,Raw,29.5,69.4,105,107.5,47.5
21957,Sam Wurtz,M,Raw,19,73.6,160,182.5,100
6157,Daniel John Alacar,M,Raw,24.5,92.9,190,197.5,142.5
6096,Christian Aguilera,M,Raw,19,71.1,-155,220,95
23704,Deren Somsanith,M,Raw,30,73.8,162.5,195,115
26365,John Roberts,M,Raw,25,107.32,155,217.5,125
28088,Katherine Birrer,F,Wraps,30,82.5,160,172.5,85
4124,Mickey Gifford,M,Single-ply,51,95.6,207.5,212.5,165
20395,Joseph Chavez,M,Raw,21,106.8,210,227.5,145
27072,Joshua Gluhak,M,Raw,26.5,91,225,250,142.5
7824,Shane Darrow,M,Raw,25,81.5,197.5,275,130
23630,Achidi Ndiforchu,M,Raw,32.5,85.6,200,267.5,117.5
2466,Jennifer Gimmell,F,Multi-ply,34,89.4,220,175,132.5
4216,Zane Neemia,M,Raw,16.5,107.3,190,205,107.5
21132,Cody Civiletto,M,Raw,23.5,80.7,177.5,225,110
8877,Gary Beerbower,M,Wraps,25,98.95,250,312.5,167.5
7103,Tom Lewis,M,Raw,28.5,104,210,262.5,140
5375,Alejandro Ruiz,M,Single-ply,15,107.4,187.5,222.5,142.5
24623,Jory Haken,M,Wraps,29,106.96,185,227.5,107.5
5613,Norhaida Yusof,F,Raw,30.5,77.5,140,167.5,65
10926,Jessica Martinez,F,Wraps,41,76.57,102.06,113.4,52.16
28935,David Jasiulewicz,M,Multi-ply,27,118.84,317.51,376.48,231.33
8866,Gabriela Valdez,F,Raw,25,80.24,110,150,55
1711,Jeremy Steingrebe,M,Wraps,39,84.3,167.5,192.5,115
7541,Liam Elliot,M,Wraps,38,81.3,-190,212.5,115
19055,Joni Mach,F,Single-ply,50.5,62,140,137.5,77.5
912,Melissa Avanesian,F,Raw,25,67.45,110,152.5,57.5
13222,Emerson Knoebel,M,Raw,20,74.7,190,220,112.5
4789,Justin Randal,M,Multi-ply,30,109.09,397.5,270,330
25406,Minh Hoang,M,Raw,29,65.6,182.5,200,95
18346,Melissa Mueller,F,Raw,33.5,77.3,112.5,140,65
2899,Roberto Baquedano Briones,M,Raw,22.5,65.2,182.5,225,122.5
15127,Bryan Boulden,M,Raw,20.5,112,227.5,267.5,162.5
4035,Darren Neves,M,Single-ply,35.5,101.15,300,260,185
18113,Anthony Luca,M,Raw,19.5,71.5,140,205,90
24208,Michael Valk Karl,M,Raw,21.5,72.4,155,200,110
13182,Lars Little,M,Raw,21.5,95.1,187.5,232.5,132.5
