playerId,Name,Sex,Equipment,Age,BodyweightKg,BestSquatKg,BestDeadliftKg,BestBenchKg
487,Hao Huynh,M,Raw,20.0,73.3,155,182.5,97.5
22935,Darrin King,M,Raw,37.5,99.8,200,230.0,130.0
8899,Brad Kretch,M,Wraps,58.0,122.79,257.5,292.5,117.5
24100,Markus Freeman,M,Raw,21.0,139.6,215,250.0,150.0
6399,Paul McLaren,M,Raw,42.5,64.6,155,215.0,85.0
12870,Ben Chan,M,Raw,33.5,82.95,192.5,250.0,130.0
13661,Anders Schreiber,M,Raw,24.5,94.8,152.5,197.5,92.5
7964,Patience Miller,F,Raw,19.5,80.8,102.5,142.5,67.5
2266,Jacqueline Gonzalez,F,Wraps,18.0,71.4,155,132.5,65.0
8198,Jeffrey San,M,Raw,23.5,72.8,177.5,207.5,112.5
20465,Jonathan Parfejewiec,M,Wraps,21.0,90.5,240,250.0,132.5
28200,Jordan Rice,F,Raw,24.5,81.1,125,152.5,75.0
481,Lei Nanoe,F,Raw,30.0,73.48,107.5,162.5,65.0
24292,Chad Landers,M,Raw,43.0,75.2,140,170.0,105.0
10219,Pita German,F,Raw,22.5,67.8,100,117.5,52.5
15303,Aida Cruz,M,Wraps,19.0,87.27,97.52,120.2,83.91
29771,Samuel Reihana,M,Raw,22.5,103.55,222.5,272.5,155.0
11188,Brandon Lowe,M,Raw,,73.3,175,187.5,97.5
20867,Maliek Derstine,M,Raw,27.0,82.4,305,300.0,230.0
28008,Maura Shuttleworth,F,Wraps,39.0,51.62,115,115.0,70.0
10311,Rachel O'Gorman,F,Raw,37.0,89.4,130,210.0,120.0
28893,Kaley Ramirez,F,Raw,20.0,53.3,95,110.0,47.5
12715,Carmelina Trapani,F,Raw,35.5,66.35,100,135.0,47.5
2698,Marie-Audrey Ross,F,Raw,28.0,72.57,80,132.5,60.0
7022,Asa Barnes,M,Single-ply,49.0,99.43,332.5,257.5,237.5
15230,Julie Washek,F,Raw,19.5,60.6,70,87.5,37.5
1988,Zalim Kuvambayev,M,Raw,29.5,104.9,302.5,327.5,210.0
2746,Mike Quintus,M,Wraps,39.0,103.6,160,207.5,110.0
22508,Dustin M. Gates,M,Wraps,26.0,120.4,305,297.5,220.0
3008,Jamie Bisset,M,Wraps,25.0,81.7,270,275.0,160.0
11042,Erin Schimke,F,Raw,23.0,65.4,122.5,150.0,65.0
6767,Jeff Younger,M,Raw,30.0,98.8,247.5,260.0,150.0
6183,Daniel Lažek,M,Wraps,17.0,81.6,190,215.0,120.0
23370,Kenneth Gack,M,Raw,44.5,103.89,270,277.5,182.5
21811,Kate Gondale,F,Raw,21.0,44.0,52.5,110.0,47.5
4173,Andrew Riggins,M,Raw,27.0,108.8,232.5,287.5,160.0
7408,Austin Bolinger,M,Raw,19.0,115.39,230,272.5,165.0
23846,Melissa Avanesian,F,Raw,24.0,70.94,117.5,147.5,50.0
6902,Ian Little,M,Raw,21.5,91.8,185,200.0,122.5
2419,Jerry Xiang,M,Raw,18.5,65.0,130,182.5,80.0
9873,Sierra Keyes,F,Raw,17.5,94.4,130,142.5,72.5
22413,Shontelle Hellyer,F,Raw,29.5,82.48,155,162.5,80.0
25388,Ashley Szczepaniec,F,Raw,29.0,78.4,147.5,170.0,80.0
25193,Andy Huang,M,Raw,31.0,122.1,365,372.5,227.5
24662,Ivan Sandoval,M,Raw,31.0,99.9,212.5,247.5,147.5
29059,Gary Panttila Sr,M,Wraps,61.0,90.7,107.5,160.0,55.0
8388,Brittany Flores,F,Raw,21.0,59.87,130,165.0,82.5
11333,John Campos,M,Raw,22.0,122.97,197.5,245.0,155.0
19874,Steve Barber,M,Raw,29.0,98.47,265,295.0,190.0
10817,Stephen Klein,M,Raw,33.0,99.7,275,320.0,167.5
19549,Colin Phares,M,Raw,22.0,89.63,172.5,240.0,132.5
3606,Allen Olvera,M,Wraps,22.0,80.4,215,227.5,115.0
16151,Alexander Efird,M,Raw,17.5,92.1,237.5,277.5,145.0
6734,Shon Paul Dukes,M,Raw,17.0,67.13,124.74,170.1,92.99
9799,Charlotte Genevier,F,Raw,25.0,54.8,75,95.0,42.5
25033,Oleksandr Rubets,M,Single-ply,18.5,92.9,360,287.5,240.0
15219,Austin Toloza,M,Raw,29.0,99.3,192.5,195.0,142.5
9310,Kathryn Jehue,F,Raw,30.0,71.45,115,142.5,65.0
7398,Alex Ochoa,M,Single-ply,26.5,65.98,280,260.0,185.0
10678,Brittainy Chown,F,Raw,26.0,74.95,172.5,195.0,70.0
29239,Jose Guerrero,M,Raw,33.5,91.1,172.5,210.0,122.5
13419,Monet Bland,F,Single-ply,23.5,81.87,228.5,197.5,102.5
23543,Andrew Lopez,M,Raw,23.0,149.2,237.5,255.0,160.0
11698,Anthony Cooper,M,Wraps,22.0,106.5,325,300.0,230.0
19275,Dawn Dominguez,F,Raw,45.0,72.1,125,150.0,65.0
19310,Gavin Turrell,M,Raw,49.5,104.25,170,275.0,155.0
25013,Emelie Pettersson,F,Raw,35.5,113.84,220,200.0,130.0
16216,Kaitlyn Chance,F,Raw,22.5,85.6,125,130.0,57.5
18402,Corey Svenson,M,Wraps,22.0,99.4,330,322.5,195.0
7974,Antti Savolainen,M,Raw,38.5,65.43,215,260.0,155.0
436,Frankie Puopolo,M,Multi-ply,33.0,128.82,432.5,60.0,60.0
16911,Dylan Cherin,M,Raw,44.0,122.5,190,182.5,100.0
15329,Austin Huynh,M,Raw,21.5,72.4,157.5,190.0,122.5
7604,Arief Hunter,M,Raw,23.5,92.1,250,285.0,152.5
9901,Atomu Wakamatsu,M,Raw,19.0,72.8,150,227.5,110.0
17338,Christopher Aponte,M,Raw,34.0,140.6,195,257.5,170.0
2475,Georgina Adam,F,Wraps,39.0,109.6,205,185.0,95.0
28885,Jakob Trest,M,Wraps,16.0,65.86,185,227.5,107.5
1700,Marshall Huss,M,Raw,33.0,120.5,177.5,200.0,102.5
3865,Mitchell Zaplatosch,M,Single-ply,22.5,71.3,155,215.0,120.0
21006,Edwin Ng,M,Raw,35.0,102.8,235,252.5,132.5
15522,Kylie Klaas,F,Raw,17.5,53.3,95,125.0,55.0
13748,Nick Terry,M,Raw,27.0,96.71,200,272.5,175.0
25804,John De Luca,M,Single-ply,42.0,96.98,210,220.0,205.0
17443,Enrico Chacon,M,Raw,39.0,74.3,182.5,200.0,127.5
2578,Richard Tan,M,Raw,36.5,111.6,237.5,250.0,200.0
7693,Mason Evans,M,Raw,32.5,80.9,140,167.5,85.0
1255,Jo Ravalo,M,Wraps,44.0,89.1,200,215.0,150.0
29200,Andrei Pozdnyakov,M,Raw,48.5,92.7,147.5,160.0,137.5
10708,Frank Oliveri,M,Raw,,82.5,150,192.5,112.5
8024,Luke Montavon,M,Raw,22.5,82.6,200,225.0,132.5
9144,Samuel Chen,M,Raw,18.5,69.1,172.5,200.0,95.0
19717,Vipa Pukasamsombut,F,Raw,23.0,47.55,110,137.5,47.5
27767,Thomas DeFea,M,Raw,27.5,99.7,227.5,247.5,145.0
28147,Elecio Babasa,M,Raw,26.0,108.6,205,247.5,145.0
28424,Natalie Gerada,F,Raw,30.5,51.6,107.5,132.5,55.0
26161,Taryn Albright,F,Raw,23.5,62.84,140,160.0,102.5
29546,Jenny Skaufel,F,Raw,42.0,58.6,92.5,120.0,57.5
17758,Isaac Clonts,M,Raw,16.5,95.9,127.5,182.5,110.0
6625,Jed Lee,M,Raw,36.0,70.6,185,237.5,122.5
18663,Matt Johnson,M,Wraps,20.0,80.2,200,227.5,137.5
29931,Austin Jones,M,Wraps,20.0,88.0,170,220.0,112.5
22285,Jessie Mouton,F,Single-ply,23.5,60.6,145,150.0,82.5
12688,Seth Hanchey,M,Single-ply,22.5,136.8,181.4,188.2,136.1
28594,Kyle Houser,M,Raw,14.5,62.6,127.5,127.5,110.0
27243,Garrison Williams,M,Wraps,24.0,74.7,147.5,192.5,100.0
26213,Erika Hipwell,F,Raw,27.0,72.3,165,182.5,97.5
3424,Joneil Yuzon,M,Raw,26.5,97.75,190,265.0,132.5
22081,Kevin Pulsipher,M,Raw,24.0,106.5,285,295.0,215.0
8720,Maria Noguera,F,Single-ply,17.5,54.1,140,145.0,60.0
18207,Blaine Erway,M,Raw,25.0,81.65,197.5,247.5,165.0
29203,Cesar Mejia,M,Raw,40.5,82.6,195,210.0,137.5
22709,Dishana Liang,F,Raw,23.5,51.35,100,95.0,42.5
20322,Britney Penermon,F,Raw,29.5,66.5,97.5,165.0,85.0
29276,Thao Vang,M,Raw,28.5,59.6,167.5,190.0,125.0
23654,Art Reyna,M,Single-ply,15.0,59.42,130,140.0,80.0
5666,Ashton Higginbotham,M,Single-ply,11.5,60.3,65,95.0,37.5
18019,Ryan Ridolphi,M,Wraps,29.0,97.1,187.5,237.5,145.0
8845,Frankie Murrieta,M,Wraps,36.0,66.8,185,202.5,125.0
12484,Esther Theisen,F,Single-ply,17.5,62.87,147.4,154.2,59.0
15602,Taylor Rarick,F,Raw,29.0,74.6,147.5,182.5,67.5
12829,Melissa Weng,F,Raw,27.0,80.2,110,105.0,47.5
23595,David Adamson,M,Single-ply,34.0,96.61,190,280.0,182.5
27440,Bill Alex,M,Wraps,38.0,150.82,260,245.0,200.0
19358,Danny Baum,M,Wraps,46.0,98.1,155,172.5,122.5
24226,Ben Tynan,M,Raw,17.0,107.9,182.5,227.5,122.5
13744,Steve Kleva,M,Wraps,27.0,88.0,237.5,265.0,142.5
5808,Maliek Derstine,M,Single-ply,22.0,74.7,277.5,282.5,220.0
18725,Russ Metivier,M,Single-ply,52.0,81.01,215.46,233.6,142.88
19680,Daniel Bell,M,Wraps,28.0,137.5,400,355.0,207.5
22857,Andrew Ha,M,Raw,19.0,71.8,167.5,230.0,102.5
29354,Amy Nguyen,F,Raw,21.5,42.5,82.5,105.0,40.0
27458,Garry Liebe-Nolan,M,Wraps,25.0,80.0,280,280.0,165.0
20570,Justin Vu,M,Raw,23.0,74.84,157.5,215.0,125.0
18903,Taylor Morgan,F,Raw,16.5,78.4,112.5,135.0,57.5
16489,Brad Arbic,M,Raw,34.0,139.8,337.5,350.0,220.0
3286,Kyle Saiki,M,Raw,28.0,81.2,175,207.5,120.0
5063,Vinnie Franklin,M,Raw,47.0,120.8,207.5,252.5,130.0
11289,Wendy Whittaker,F,Raw,39.5,79.35,140,165.0,77.5
1356,Randy Silva,M,Raw,30.0,131.4,125,195.0,115.0
21321,Markus Suomela,M,Raw,23.5,104.7,255,345.0,180.0
27221,Jimmy Her,M,Raw,24.0,92.2,240,262.5,160.0
24263,Amie Alexander,F,Wraps,29.0,72.98,112.5,127.5,47.5
12820,Lucas Ferraro,M,Raw,15.5,111.5,192.5,197.5,102.5
25331,Adele Geddes,F,Raw,37.5,70.85,90,130.0,55.0
26887,Javier Garcia,M,Raw,26.0,136.35,100,272.5,100.0
16570,Heejung Kim,F,Wraps,21.0,73.2,130,142.5,57.5
6306,Alissa Wilson,F,Raw,22.0,56.1,122.5,135.0,65.0
27189,Bronwyn Stevens,F,Raw,32.5,61.0,132.5,150.0,67.5
18554,Michael Holt,M,Wraps,,67.13,206.38,206.38,138.35
1056,Andrew Ingenito,M,Wraps,16.0,104.69,183.7,217.72,149.69
15195,Anthony Bona,M,Raw,27.0,98.1,242.5,260.0,150.0
23399,Lynn Stoltz,F,Wraps,24.0,66.59,105,142.5,52.5
25544,James Bullen,M,Raw,21.5,58.9,125,142.5,70.0
17139,Wayde Hunter,M,Wraps,20.0,119.9,260,270.0,160.0
6893,Momoko Sugo,F,Raw,21.5,52.05,92.5,120.0,60.0
21042,Jamie Aughtman,M,Raw,46.5,71.65,135,187.5,92.5
28629,Chris Herman,M,Raw,31.5,102.3,165,230.0,132.5
22825,Natasha Minor,F,Wraps,26.0,85.5,172.5,202.5,105.0
2442,Suzan Premji,F,Raw,30.5,51.7,102.5,120.0,57.5
1246,Autumm Greene,F,Raw,27.5,79.8,140,147.5,75.0
19741,Karen Kleyle,F,Raw,46.5,65.4,82.5,130.0,42.5
10334,Ronald Edwards,M,Raw,24.0,89.3,232.5,275.0,155.0
26105,Becky Wilson,F,Wraps,44.0,122.06,90,105.0,47.5
11703,Tautvydas Sutkus,M,Raw,17.5,81.8,170,227.5,122.5
6185,Anthony Tassin,M,Raw,53.0,124.4,142.5,225.0,200.0
14428,Jan Wegiera,M,Single-ply,44.5,89.38,350,280.0,270.0
4771,Sean Rendell,M,Raw,28.5,79.6,207.5,230.0,142.5
4533,Nate Bugni,M,Raw,28.0,74.8,232.5,290.0,147.5
19454,John Consul,M,Wraps,26.0,67.3,190,195.0,125.0
25677,Tara Kittrell,F,Wraps,44.0,65.09,68.04,113.4,52.16
17345,Sean Santos,M,Raw,26.5,64.0,190,260.0,127.5
20279,Alice Beck,F,Raw,34.5,69.5,117.5,142.5,57.5
14749,Zach Towns,M,Wraps,29.0,107.8,207.5,227.5,170.0
24272,Cesar Consiglieri,M,Raw,20.5,87.8,207.5,245.0,142.5
14725,Carlo Palazzolo,M,Raw,31.0,73.1,172.5,230.0,107.5
2129,Delight Curtis,F,Wraps,40.0,61.8,92.5,115.0,62.5
3276,Nathan Cosmas,M,Wraps,18.0,103.8,217.5,232.5,142.5
7455,Marco Mejia,M,Raw,25.0,97.0,200,262.5,137.5
29019,Rob Simpson,M,Wraps,36.0,109.5,242.5,245.0,185.0
3666,Daniela Sell,F,Single-ply,29.5,74.7,200,227.5,148.0
24002,Ziyang Xia,M,Single-ply,15.0,72.53,145,190.0,105.0
11360,Andres Castro Jr,M,Wraps,43.0,103.7,235,272.5,147.5
12246,Benjamin Smith,M,Raw,28.5,80.5,232.5,250.0,160.0
26180,Zachary Waggener,M,Raw,31.5,76.4,192.5,230.0,150.0
1457,Michael Kossen,M,Single-ply,30.5,154.1,345,320.0,237.5
3552,Randy Naccarato,M,Single-ply,53.0,115.4,182.5,245.0,157.5
16935,Marcela Sandvik,F,Raw,41.5,51.3,107.5,137.5,85.0
1730,Nicola Mcmahon,F,Raw,26.5,78.8,115,132.5,57.5
23476,Bobby Campos,M,Single-ply,17.0,82.5,115.67,136.08,104.33
13767,Boris Savkovic,M,Raw,17.5,79.15,187.5,202.5,122.5
19628,Mike Quintana,M,Wraps,26.0,126.6,182.5,207.5,122.5
29598,Catherine Hyland,F,Raw,23.0,59.6,80,120.0,50.0
26880,Harley Burke,M,Raw,22.5,85.6,265,250.0,152.5
25629,Asa Barnes,M,Single-ply,49.0,98.25,305,237.5,227.5
4524,Charlotte Hill,F,Raw,26.5,57.0,87.5,95.0,57.5
9230,Lauren Thomas,F,Raw,21.0,49.8,85,100.0,47.5
23108,Lauren Smith,F,Raw,24.5,101.9,97.5,117.5,50.0
1484,Robbie Sardinia,M,Raw,29.0,89.68,220,272.5,170.0
16756,Luke Wright,M,Raw,27.0,114.86,252.5,277.5,132.5
22512,James Benemerito,M,Single-ply,41.0,79.9,260,232.5,165.0
9378,Jason Christus,M,Single-ply,23.0,155.3,352.5,287.5,275.0
13800,Francesco Catalano,M,Wraps,24.0,82.28,247.5,262.5,175.0
24593,Gordon Santee,M,Raw,67.0,63.68,65,155.5,80.5
12723,Satu Junnila,F,Raw,49.5,72.94,120,152.5,60.0
23615,Ben Polke,M,Raw,32.5,92.35,200,255.0,175.0
5510,Justin Ellis,M,Raw,19.5,74.0,160,197.5,125.0
24562,Amber Blankemeyer,F,Single-ply,20.5,109.0,175,185.0,100.0
4072,Zac Topping,M,Wraps,,104.1,226.8,244.94,136.08
18838,Krystina Casolino,F,Raw,30.5,96.1,115,137.5,50.0
9938,Koby Daily,M,Raw,23.0,117.1,245,242.5,150.0
6518,Keith Daniels,M,Raw,50.0,85.8,165,197.5,162.5
22706,Megan Bateman,F,Raw,21.5,56.55,100,137.5,74.5
10928,Paul Griffith,M,Raw,68.0,66.86,130,147.5,55.0
14070,Randolph Pendleton III,M,Wraps,47.0,98.4,155,210.0,170.0
13707,William Duncan,M,Raw,57.0,175.1,225,215.0,137.5
20799,Tammy Whitmer,F,Raw,42.0,60.0,92.5,135.0,57.5
28719,James Jarvis,M,Wraps,32.0,99.8,205,212.5,115.0
16565,Matt Kalkbrenner,M,Raw,29.0,120.9,277.5,60.0,200.0
26316,Zachary Bradcovich,M,Wraps,24.0,104.9,182.5,215.0,132.5
6415,Jane Balter,F,Raw,51.5,64.6,62.5,95.0,45.0
11232,David Hensler,M,Wraps,38.0,89.49,183.7,208.65,133.81
7420,Alex Tran,M,Raw,24.5,72.3,150,190.0,115.0
1368,Eric Ritter,M,Raw,47.0,88.54,222.5,245.0,145.0
24767,Kelly Phasey,F,Raw,39.5,123.28,160,155.0,95.0
11395,Desiree Spears,F,Raw,34.5,64.1,107.5,130.0,55.0
9013,Cody Brady,M,Raw,24.0,81.0,192.5,227.5,145.0
11506,Erik Simms,M,Wraps,37.0,128.8,182.5,182.5,130.0
20665,Alison Behnke,F,Raw,35.5,69.54,130,132.5,80.0
18255,Owen Cuthbert,M,Raw,48.5,114.7,135,190.0,115.0
2409,Craig Rasmussen,M,Raw,38.0,98.2,175,215.0,130.0
28219,Andres Ramos,M,Raw,17.5,58.5,197.5,210.0,102.5
2681,Monika Lovas,F,Raw,21.5,111.05,162.5,190.0,107.5
19282,Scott Lade,M,Raw,48.5,136.7,290,277.5,210.0
7867,Jeramy Ingle,M,Wraps,29.0,89.99,300,310.0,170.0
16539,Shane Sepac,M,Raw,22.0,96.1,247.5,280.0,170.0
13299,Maria Rodriguez,F,Raw,26.5,56.72,137.5,132.5,72.5
21038,Jean-Luc Collart,M,Single-ply,51.5,118.37,350,310.0,200.0
3479,Calvin Chen,M,Raw,21.5,81.8,195,225.0,137.5
21295,Tanner Madison,M,Wraps,15.0,55.0,142.5,152.5,97.5
1851,Jake Warrington,M,Wraps,28.0,97.7,280,332.5,175.0
14085,Spencer Morrison,M,Single-ply,17.0,107.8,182.5,205.0,92.5
9819,Ser Jackson,F,Raw,41.5,69.4,120,132.5,67.5
13940,Leland Tien,M,Wraps,30.5,133.58,283.5,317.51,244.94
5215,Joe Ellis,M,Wraps,27.0,93.8,227.5,250.0,120.0
27686,Matt Watson,M,Wraps,32.0,124.74,206.38,233.6,136.08
8318,Abby Burg,F,Raw,30.0,81.19,102.5,155.0,60.0
20690,Tamara McElwee,F,Single-ply,48.0,54.5,120,157.5,90.0
17306,Emily Sherman,F,Single-ply,18.5,118.9,190,140.0,117.5
19529,Zachery Wales,M,Raw,26.0,97.6,250,277.5,147.5
9629,Jennifer Tillett,F,Raw,49.0,80.6,67.5,123.5,57.5
6057,Joseph Keeley,M,Raw,14.5,80.1,122.5,140.0,77.5
7510,Cameron Tsang,M,Raw,35.5,84.9,215,250.0,127.5
16150,Zack Carr,M,Raw,19.0,116.9,300,287.5,185.0
2773,Frank Huskisson,M,Raw,23.5,101.9,220,280.0,150.0
8534,Rick Samples,M,Wraps,49.0,96.62,197.5,210.0,162.5
25489,Dale Lewis,M,Raw,60.0,118.7,107.5,167.5,85.0
21441,Dustin Kuhl,M,Raw,26.0,80.7,172.5,205.0,117.5
9627,Nicole Fiasco,F,Raw,29.0,81.05,110,147.5,57.5
23243,Dusan Svarcbach,M,Raw,39.5,73.98,197.5,232.5,100.0
1775,Richard Pena Jr,M,Single-ply,22.5,100.2,272.5,257.5,225.0
848,Imogen Walsh-Jarvis,F,Raw,17.5,79.25,105,130.0,45.0
2453,Katie Stensland,F,Wraps,30.0,72.8,115,117.5,52.5
11636,Eumenes Souza,M,Single-ply,39.5,141.09,350,290.0,240.0
5904,Alexander Punchello,M,Raw,18.5,99.5,185,195.0,112.5
10426,Ben Wagoner,M,Raw,24.0,64.6,155,230.0,117.5
21680,Jake Frazier,M,Raw,24.0,98.6,285,347.5,165.0
21097,Shawn Murphy,M,Raw,20.0,89.8,265.5,287.5,160.0
16175,Melody Miller,F,Raw,45.5,70.42,135,152.5,85.0
5412,Bart Moffitt,M,Raw,26.0,98.5,182.5,195.0,130.0
7832,Jerry Raccio,M,Wraps,33.5,99.34,285.76,283.5,170.1
5446,Karel Ruso,M,Single-ply,49.5,65.85,250,230.0,100.0
12846,Engracia Scheller,F,Raw,12.5,68.2,62.5,62.5,32.5
2222,Tanya Snell,F,Raw,42.5,87.25,105,125.0,70.0
21135,Stephanie Hebert,F,Raw,20.5,46.5,70,87.5,40.0
26719,Nick Murphy,M,Raw,23.0,81.37,227.5,242.5,175.0
1088,Ruth March,F,Single-ply,26.0,72.4,77.5,92.5,42.5
8015,Thomas Maclean,M,Raw,22.5,90.6,182.5,215.0,127.5
10848,Iwona Mazur-Zmuda,F,Raw,40.5,56.25,85,120.0,40.0
2829,Brooks Conway,M,Single-ply,21.5,82.8,285,300.0,192.5
308,Bradley Schofield,M,Raw,32.0,89.27,240,302.5,145.0
6028,Kevin Sosa,M,Raw,21.0,106.5,162.5,210.0,112.5
27272,Jacob Lucheon,M,Raw,25.0,80.4,202.5,237.5,125.0
21435,Christopher Simmons,M,Raw,28.5,65.55,185,230.0,130.0
24000,Bruce Kinsey,M,Raw,28.5,78.2,162.5,180.0,87.5
6846,Jasper Haney,M,Raw,21.5,97.7,232.5,257.5,120.0
9141,Karen Jones-Tanner,F,Raw,55.0,80.5,92.5,130.0,82.5
5678,Joe Norman,M,Single-ply,49.0,114.9,330,280.5,212.5
13264,Faith Brooks,F,Single-ply,15.5,80.92,131.5,127.0,49.9
15620,LaRodrick Duncan,M,Wraps,32.0,150.59,374.21,326.59,206.38
24435,Darya Shashkova,F,Single-ply,18.5,78.4,192.5,160.0,127.5
19267,Eric Tong,M,Wraps,18.0,72.1,225,232.5,115.0
19837,Victor Gomez,M,Raw,56.0,87.4,205,225.0,135.0
8250,Kristine Rae Olmsted,F,Single-ply,43.0,120.7,187.5,157.5,133.0
2625,Dimitrios Duchesne,M,Wraps,22.0,95.2,167.5,200.0,115.0
8486,Fredrick Martinez,M,Wraps,47.0,114.76,227.5,305.0,170.0
14084,David Lomeli,M,Raw,30.0,89.4,275,282.5,227.5
4566,Monica Morris,F,Wraps,42.0,67.4,146,160.0,97.5
4123,Al Annunziato,M,Raw,65.0,75.0,149.69,217.72,113.4
22066,Trevor Koehn,M,Raw,27.5,82.1,185,227.5,135.0
22070,Matthew Douglas,M,Wraps,33.0,81.24,227.5,252.5,115.0
26947,John Mylott,M,Raw,20.0,89.4,182.5,227.5,107.5
26325,Roberto Alessio,M,Raw,56.5,102.45,180,232.5,100.0
14566,Krissy Medina,F,Wraps,34.0,81.0,160,165.0,65.0
21128,Eman Mahmud,F,Raw,28.0,69.9,87.5,100.0,47.5
21928,Lee Wallingford,M,Wraps,23.0,81.15,212.5,220.0,142.5
11272,Dean Carroll,M,Wraps,39.0,89.3,237.5,285.0,150.0
7387,Marvin Ramos,M,Raw,20.0,88.7,142.5,192.5,95.0
21682,Michael Espinosa,M,Wraps,29.0,108.7,227.5,240.0,162.5
17749,Gregory Cotterell,M,Raw,56.0,99.25,192.5,255.0,142.5
3043,Daniel Young,M,Raw,19.0,93.1,227.5,245.0,155.0
24813,Tanner Brunhoeber,M,Raw,24.0,102.9,217.5,247.5,125.0
28256,Lyndall Vile,F,Wraps,29.0,76.4,207.5,210.0,105.0
3874,Semboury Phan,M,Raw,29.0,98.0,210,240.0,197.5
18082,Ann Bush,F,Wraps,40.0,108.3,97.5,112.5,50.0
29140,Haley Hoffer,F,Raw,25.5,80.0,102.5,147.5,75.0
12051,Dana Jones,F,Raw,44.5,101.0,160,170.0,65.0
20848,Greg White,M,Wraps,21.0,123.3,217.5,227.5,155.0
13762,Alexander Burlakov,M,Raw,58.0,110.4,200,205.0,170.0
20012,Casey Krajenka,M,Raw,24.0,79.8,185,227.5,142.5
10945,Carolyn Mitchell,F,Raw,26.0,123.2,175,187.5,75.0
3444,Aaron Jackson,M,Raw,24.0,113.1,237.5,255.0,165.0
9619,Jesus Rios,M,Raw,24.0,100.43,157.5,207.5,117.5
1180,Paola Barbieri,F,Single-ply,22.5,46.8,72.5,85.0,37.5
6377,Alexander Milliron,M,Raw,19.0,63.8,125,145.0,75.0
20955,Wade McAteer,M,Raw,52.0,119.2,192.5,142.5,192.5
26951,Blake Heppell,M,Raw,26.5,92.65,200,205.0,110.0
11411,Yung Huang,M,Raw,20.5,81.1,160,155.0,97.5
14730,Jeremy Ramirez,M,Raw,17.0,90.0,174.63,204.12,136.08
22005,Mark Dyachenko,M,Single-ply,16.5,82.48,265,255.0,112.5
26284,Zachary Stout,M,Raw,21.5,109.4,232.5,222.5,137.5
6340,James Yourkoski,M,Raw,40.0,96.9,277.5,342.5,187.5
24241,Stacey Otlin,F,Raw,38.0,73.5,122.5,140.0,70.0
13363,Kevin Guerrero,M,Raw,24.5,82.6,220,252.5,160.0
13519,Nick Lilly,M,Wraps,20.0,80.65,163.29,215.46,117.93
351,Noah Stangby,M,Raw,23.0,89.99,230,272.5,125.0
7570,Tonie Rurrkiewicz,F,Raw,14.0,63.5,102.5,120.0,50.0
9751,Billy Constantino,M,Wraps,23.0,93.85,265,265.0,150.0
6977,Charlie Prazak,M,Wraps,25.0,67.59,127.01,174.63,81.65
24862,Daniel Knust,M,Raw,28.5,73.98,190,240.0,130.0
28773,Celeste Vallejo,F,Raw,22.0,53.21,70,105.0,52.5
13853,Rush Ricketson,M,Raw,26.5,90.5,212.5,217.5,122.5
25507,Rebecca Bruce,F,Raw,44.0,56.0,95,162.5,60.0
10588,Mac Lucas,M,Wraps,20.0,84.01,224.53,265.35,176.9
17699,Ahmad Rozan,M,Raw,28.5,57.41,150,187.5,85.0
10209,Joshua Melencio,M,Raw,26.0,80.4,190,197.5,135.0
20642,Tim Henriques,M,Single-ply,22.0,81.1,230,260.0,147.5
29640,Paul Nay,M,Wraps,45.0,118.7,325,335.0,180.0
23785,Ausrin Harrell,M,Wraps,23.0,121.11,226.8,201.85,147.42
22509,Glenn Wright,M,Raw,53.5,65.35,152.5,197.5,92.5
13274,Anna Haney,F,Raw,68.0,80.35,115,125.0,63.5
23116,James Moreno,M,Raw,30.5,91.99,227.5,280.0,145.0
25617,Brian Cerezo,M,Raw,27.0,72.55,172.5,205.0,115.0
23417,Alexandru Salar,M,Raw,24.5,103.6,182.5,212.5,120.0
2113,Albert Mata,M,Raw,25.0,63.6,145,190.0,70.0
26578,Joel Mohorter,M,Wraps,34.0,103.9,202.5,212.5,147.5
10361,Rudy Street,M,Wraps,25.0,108.4,285,310.0,215.0
8328,Roland Madera Jr,M,Single-ply,17.0,70.03,125,205.0,102.5
3235,Kirstin Dutzle,F,Single-ply,17.5,59.78,117.9,124.7,45.4
26671,David Francisco,M,Raw,47.5,55.5,90.7,136.1,72.6
20494,Scott Warner,M,Raw,42.5,105.9,185,192.5,125.0
8464,Alec Reyes,M,Wraps,22.0,76.38,152.5,195.0,102.5
26267,Emilio Grijalva,M,Wraps,20.0,73.6,185,235.0,125.0
27371,Amber Ross,F,Raw,35.0,48.17,67.5,105.0,45.0
5104,Micheal McMillan,M,Wraps,45.0,89.9,232.5,232.5,140.0
8623,John Song,M,Raw,33.5,83.0,222.5,265.0,150.0
17806,Zachary Wagner,M,Raw,16.5,102.7,185,230.0,115.0
25071,Kristin Ploeckelman,F,Single-ply,17.5,55.25,86.2,97.5,49.9
12415,Priscilla Ribic,F,Single-ply,40.5,70.71,225,225.0,125.0
20008,Danny Diemert,M,Multi-ply,28.5,98.93,362.87,272.16,217.72
15436,Shamaine McVay,F,Raw,35.5,71.5,110,157.5,67.5
471,Austin Januchowski,M,Raw,17.5,115.5,190,220.0,107.5
16331,Jeffrey Kane,M,Wraps,44.5,87.09,174.63,204.12,136.08
15636,Reyes Dorame,M,Raw,29.0,121.9,227.5,240.0,160.0
10044,Evie Johnston,F,Raw,20.5,80.45,100,110.0,50.0
